,index,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: consumption of fixed capital (current US$),Adjusted savings: education expenditure (% of GNI),Adjusted savings: education expenditure (current US$),Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),Adjusted savings: particulate emission damage (% of GNI),Adjusted savings: particulate emission damage (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Adults (ages 15+) and children (ages 0-14) newly infected with HIV,Adults (ages 15+) newly infected with HIV,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2010 US$)","Agriculture, forestry, and fishing, value added (constant LCU)",Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Armed forces personnel (% of total labor force),"Armed forces personnel, total",Average grace period on new external debt commitments (years),"Average grace period on new external debt commitments, official (years)",Average grant element on new external debt commitments (%),"Average grant element on new external debt commitments, official (%)",Average interest on new external debt commitments (%),"Average interest on new external debt commitments, official (%)",Average maturity on new external debt commitments (years),"Average maturity on new external debt commitments, official (years)","Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),Changes in inventories (constant LCU),Children (0-14) living with HIV,Children (ages 0-14) newly infected with HIV,Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Commercial service exports (current US$),Commercial service imports (current US$),"Commitments, official creditors (COM, current US$)","Commitments, public and publicly guaranteed (COM, current US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Compensation of employees (% of expense),Compensation of employees (current LCU),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Concessional debt (% of total external debt),Crop production index (2004-2006 = 100),"Currency composition of PPG debt, all other currencies (%)","Currency composition of PPG debt, Multiple currencies (%)","Currency composition of PPG debt, SDR (%)","Currency composition of PPG debt, U.S. dollars (%)",Current account balance (% of GDP),"Current account balance (BoP, current US$)",Customs and other import duties (% of tax revenue),Customs and other import duties (current LCU),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Debt service on external debt, long-term (TDS, current US$)","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","Debt service on external debt, total (TDS, current US$)",DEC alternative conversion factor (LCU per US$),Deposit interest rate (%),"Disbursements on external debt, long-term (DIS, current US$)","Disbursements on external debt, long-term + IMF (DIS, current US$)","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",Discrepancy in expenditure estimate of GDP (constant LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Expense (% of GDP),Expense (current LCU),Export unit value index (2000 = 100),Export value index (2000 = 100),Export volume index (2000 = 100),Exports as a capacity to import (constant LCU),Exports of goods and services (% of GDP),Exports of goods and services (annual % growth),"Exports of goods and services (BoP, current US$)",Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"External debt stocks (% of exports of goods, services and primary income)",External debt stocks (% of GNI),"External debt stocks, concessional (DOD, current US$)","External debt stocks, long-term (DOD, current US$)","External debt stocks, long-term public sector (DOD, current US$)","External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)","External debt stocks, short-term (DOD, current US$)","External debt stocks, total (DOD, current US$)","External debt stocks, variable rate (DOD, current US$)","Fertility rate, total (births per woman)",Final consumption expenditure (annual % growth),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2004-2006 = 100),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP deflator: linked series (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2011 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)",GDP: linked series (current LCU),General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),GNI (current LCU),GNI (current US$),GNI per capita (current LCU),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Goods and services expense (% of expense),Goods and services expense (current LCU),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)",Grants and other revenue (% of revenue),Grants and other revenue (current LCU),"Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic income (constant LCU),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (constant LCU),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),Households and NPISHs Final consumption expenditure per capita growth (annual %),"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","IBRD loans and IDA credits (DOD, current US$)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Import unit value index (2000 = 100),Import value index (2000 = 100),Import volume index (2000 = 100),Imports of goods and services (% of GDP),Imports of goods and services (annual % growth),"Imports of goods and services (BoP, current US$)",Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),Imports of goods and services (current LCU),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)",Incidence of HIV (% of uninfected population ages 15-49),"Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2010 US$)","Industry (including construction), value added (constant LCU)","Inflation, GDP deflator (annual %)","Inflation, GDP deflator: linked series (annual %)",Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service imports, BoP)","Interest arrears, long-term DOD (US$)","Interest arrears, official creditors (current US$)",Interest payments (% of expense),Interest payments (% of revenue),Interest payments (current LCU),"Interest payments on external debt (% of exports of goods, services and primary income)",Interest payments on external debt (% of GNI),"Interest payments on external debt, long-term (INT, current US$)","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","Interest payments on external debt, short-term (INT, current US$)","Interest payments on external debt, total (INT, current US$)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),Lower secondary school starting age (years),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (current LCU),Military expenditure (current USD),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Multilateral debt (% of total external debt),Multilateral debt service (% of public and publicly guaranteed debt service),"Multilateral debt service (TDS, current US$)",Net barter terms of trade index (2000 = 100),"Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Finland (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Spain (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Switzerland (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)",Net change in interest arrears (current US$),Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)","Net financial flows, bilateral (NFL, current US$)","Net financial flows, IDA (NFL, current US$)","Net financial flows, multilateral (NFL, current US$)","Net financial flows, others (NFL, current US$)","Net flows on external debt, long-term (NFL, current US$)","Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)","Net flows on external debt, short-term (NFL, current US$)","Net flows on external debt, total (NFL, current US$)",Net foreign assets (current LCU),Net investment in nonfinancial assets (% of GDP),Net investment in nonfinancial assets (current LCU),Net lending (+) / net borrowing (-) (% of GDP),Net lending (+) / net borrowing (-) (current LCU),Net ODA received (% of central government expense),Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),Net official development assistance and official aid received (constant 2015 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2015 US$),Net official development assistance received (current US$),"Net official flows from UN agencies, UNDP (current US$)","Net official flows from UN agencies, UNFPA (current US$)","Net official flows from UN agencies, UNICEF (current US$)","Net official flows from UN agencies, WFP (current US$)","Net primary income (BoP, current US$)",Net primary income (Net income from abroad) (current LCU),Net primary income (Net income from abroad) (current US$),"Net secondary income (BoP, current US$)","Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Net transfers on external debt, long-term (NTR, current US$)","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","Net transfers on external debt, total (NTR, current US$)",Newborns protected against tetanus (%),Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),Ores and metals imports (% of merchandise imports),Other expense (% of expense),Other expense (current LCU),Other taxes (% of revenue),Other taxes (current LCU),Permanent cropland (% of land area),Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million,Population in urban agglomerations of more than 1 million (% of total population),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","PPG, bilateral (AMT, current US$)","PPG, bilateral (DIS, current US$)","PPG, bilateral (DOD, current US$)","PPG, bilateral (INT, current US$)","PPG, bilateral (NTR, current US$)","PPG, bilateral (TDS, current US$)","PPG, bilateral concessional (DIS, current US$)","PPG, bilateral concessional (DOD, current US$)","PPG, bilateral concessional (NFL, current US$)","PPG, bilateral concessional (NTR, current US$)","PPG, commercial banks (DOD, current US$)","PPG, IDA (DOD, current US$)","PPG, IDA (INT, current US$)","PPG, IDA (NTR, current US$)","PPG, IDA (TDS, current US$)","PPG, multilateral (AMT, current US$)","PPG, multilateral (DIS, current US$)","PPG, multilateral (DOD, current US$)","PPG, multilateral (INT, current US$)","PPG, multilateral (NTR, current US$)","PPG, multilateral concessional (AMT, current US$)","PPG, multilateral concessional (DOD, current US$)","PPG, multilateral concessional (INT, current US$)","PPG, multilateral concessional (NFL, current US$)","PPG, multilateral concessional (NTR, current US$)","PPG, multilateral concessional (TDS, current US$)","PPG, official creditors (AMT, current US$)","PPG, official creditors (DIS, current US$)","PPG, official creditors (DOD, current US$)","PPG, official creditors (INT, current US$)","PPG, official creditors (NFL, current US$)","PPG, official creditors (NTR, current US$)","PPG, official creditors (TDS, current US$)","PPG, other private creditors (DOD, current US$)","PPG, other private creditors (INT, current US$)","PPG, other private creditors (NTR, current US$)","PPG, other private creditors (TDS, current US$)","PPG, private creditors (AMT, current US$)","PPG, private creditors (DOD, current US$)","PPG, private creditors (INT, current US$)","PPG, private creditors (NFL, current US$)","PPG, private creditors (NTR, current US$)","PPG, private creditors (TDS, current US$)","PPP conversion factor, GDP (LCU per international $)","Preprimary education, duration (years)",Prevalence of anemia among children (% of children under 5),Prevalence of anemia among non-pregnant women (% of women ages 15-49),Prevalence of anemia among pregnant women (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","Prevalence of HIV, total (% of population ages 15-49)",Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Primary education, duration (years)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Primary school starting age (years),"Principal arrears, long-term DOD (US$)","Principal arrears, official creditors (current US$)","Principal repayments on external debt, long-term (AMT, current US$)","Principal repayments on external debt, long-term + IMF (AMT, current US$)","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",Public and publicly guaranteed debt service (% of GNI),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Real effective exchange rate index (2010 = 100),Real interest rate (%),Refugee population by country or territory of asylum,Refugee population by country or territory of origin,"Reserves and related items (BoP, current US$)","Revenue, excluding grants (% of GDP)","Revenue, excluding grants (current LCU)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)","Secondary income receipts (BoP, current US$)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, value added (annual % growth)","Services, value added (constant 2010 US$)","Services, value added (constant LCU)","Short-term debt (% of exports of goods, services and primary income)",Short-term debt (% of total external debt),Short-term debt (% of total reserves),Subsidies and other transfers (% of expense),Subsidies and other transfers (current LCU),Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Tax revenue (% of GDP),Tax revenue (current LCU),Taxes less subsidies on products (constant LCU),Taxes less subsidies on products (current LCU),Taxes less subsidies on products (current US$),Taxes on goods and services (% of revenue),Taxes on goods and services (current LCU),"Taxes on income, profits and capital gains (% of revenue)","Taxes on income, profits and capital gains (% of total taxes)","Taxes on income, profits and capital gains (current LCU)",Taxes on international trade (% of revenue),Taxes on international trade (current LCU),"Technical cooperation grants (BoP, current US$)",Total change in external debt stocks (current US$),"Total debt service (% of exports of goods, services and primary income)",Total debt service (% of GNI),Total fisheries production (metric tons),Total natural resources rents (% of GDP),Total reserves (% of total external debt),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),Transport services (% of commercial service exports),"Transport services (% of service exports, BoP)",Travel services (% of commercial service exports),"Travel services (% of service exports, BoP)","Undisbursed external debt, official creditors (UND, current US$)","Undisbursed external debt, total (UND, current US$)",Urban population,Urban population (% of total),Urban population growth (annual %),Women's share of population ages 15+ living with HIV (%)
0,1990,66.8280410766602,41.2656434447042,90.1075668334961,853586702.5234799,205.953267115724,2.2587955642673396,22311887.1057318,9.406366962560108,92914029.5225437,3.586094,35422649.9043506,4.17880634703809,4.12741825140588,40769732.1175567,1.1283347383746,11145443.039797802,151.7296,500.0,500.0,95.87235438233,6.27533138747949,89.5970229948505,33.4469004487286,40250.0,13.680323902717,1.10591257406383,0.20346623240645603,680747150.040342,10203321593.3955,74.0,10.802725610769501,0.31366379825144497,1300000.0,2.06477950735836,28000.0,1.7136,1.7692,23.5706,24.5322,4.5967,4.3942,12.0641,12.3676,35.797,57.2097253325971,89513540.0,7677.8343528430405,3.4887613271276496,3088.0,487787.0,1524.5,701067412.419568,100.0,100.0,3222.53666759349,23.693009837306104,4932.90351730849,19878000.0,34400000.0,73300000.0,428769806.3,446933806.3,68.561872909699,35.6188780053428,21.9972956554116,22450000.0,45.3488372093023,92.087312414734,30.2866,56.52,10.1214,10.2539,0.1431,79.4079,-30.2341217494452,-305200000.0,23.724359442295103,9750000.0,7.406000000000001,3.4452970297029704,13919000.0,13919000.0,20219000.0,0.155,9.5,576539362.9,576539362.9,576539362.9,-671432897.2994139,162.75263700136003,36.5043817938256,36.5043817938256,65.22711701485821,102058000.0,124.0,51.43315867,41.47835377,10883085053.4046,24.9483592559642,15.9585686473331,392200000.0,676145136.917492,9775637831.64296,39035600.0,251842580.64516097,404000000.0,-21.394095571167103,-10440075446.0411,-33474400.0,-215963870.967742,2717.04952554455,1111.26987706263,3324526180.3,8381199532.8,8381199532.8,8381199532.8,2437704550.4,10976880083.2,1829156000.0,4.5969999999999995,-1.58560321555662,4279383136.5320296,66939679448.0536,46328.0,1.117801265,76.8790210376296,19.2858935885824,49.5,0.06637241668456201,670000.0,37.510387236164206,45140.0,6.456385677167719,0.288651851816179,19.0179641858555,4700958985.64993,69997475268.1138,156465600.0,1009455483.8709699,0.223530347917099,0.7392089929654008,-0.0524997208627127,1134.24665451017,16888.9799696986,37.7519956859164,243.561262489783,-2.20599756078727,2993.48796559721,1934.32988962409,12406705450.1354,8016955958.98988,517427632.03063,43.4792056528719,33.980701360697395,1418063233.9908302,23054907438.4043,68030000.0,438903225.806452,153105600.0,987778064.5161289,36.9412954073588,370.0,1890.0,1526249866.68872,7844796890.01749,21.977698955495896,22430000.0,332400000.0,569700000.0,20.337340054284603,10490000.0,241070000.0,19.2758024767105,-12.6428972051086,933430495.7552401,14169304163.4008,30160000.0,194580645.16129,71104922489.8754,-8.101484294097531,871033727.811026,13468236750.9812,5212813632.287271,81108983611.4544,3547383847.52585,53628707540.0474,-15.222795098313197,2744809729.49722,42645801413.9799,662.267265562784,-17.049429352504,7009459331.4257,299363374.0,70.0,82.0,80.0,35.30726071,44.13407589,46.3424548271313,-0.16368243189911902,682000000.0,1265777762.85371,20215713277.6841,72510000.0,467806451.612903,910800000.0,0.01,-1.6672311919008702,1201128575.15419,15013601954.4131,5016.10794964774,7410.0,7.9126875852660294,5.1647373107747105,1698515550.4,1072730897.8,0.00783867996629368,0.0155098875533152,8000.0,3.2970297029702995,1.34848104837446,7020000.0,7020000.0,6300000.0,13320000.0,12.5,32.970001220703104,68.91799926757811,50.8940010070801,37.00600051879879,38.1629981994629,84.9810028076172,85.7900009155273,60.30400085449221,61.4609985351563,31.564210586862,1356077.0,120340.0,319970.0,22.0,67.138,61.275,64.169,45.32,13.0,8.27745040476599,59.33020420951279,-1.5456101736366499,609589691.076359,8531300279.60935,330000000.0,330579000.0,20.4426173471394,56.295166964628706,22.3244670714111,22.3244670714111,638000000.0,666727000.0,20.5221927415569,46.300809776715205,31.1821780128898,31.1821780128898,95.8932826129194,161000000.0,1142475979.61993,179.796,269.045,50.9,23.2,66.9,9.134,46.3754580070407,6455000.0,155.0,3580000.0,1680000.0,4690000.0,14460000.0,15600000.0,13340000.0,4500000.0,20430000.0,10010000.0,930000.0,35050000.0,14790000.0,31560000.0,6300000.0,304100000.0,130000.0,97000000.0,345363224.0,254651890.0,-149201301.35,-454401301.35,545846217.0,-100000.0,3916000.0,4897000.0,569640000.0,569640362.9,21189000.0,590829362.9,-2239239410.0,1.9748749884958703,3090000.0,-34.2362794122159,-53568000.0,50.0517352877775,33.363769842513896,169.36936339522498,36.1835748792271,79.5161856551894,488580000.0,329560000.0,488580000.0,329560000.0,2340000.0,480000.0,3580000.0,7590000.0,-217000000.0,-3360000.0,-21677419.3548387,201600000.0,-237300000.0,-289800000.0,562620000.0,562620362.9,577509362.9,39.0,7525.0,3447.0,9924.0,0.140922416666667,0.761549612236859,1.25582061817445,0.67608614709283,690000.0,91.6440480806514,47270000.0,1.62040884161542,45.7425568183875,932499.0,44.635020773899605,963330.0,46.8682464418083,1895830.0,16.33733175056,17.167672635664697,13.0867429971855,13.699195970804698,10.8996438760076,11.1760836587367,51.053657018287794,1080889.0,51.73787550977429,1035064.0,50.3582274576505,2115952.0,8.77357406804649,8.7086783192355,7.37832430259051,7.13394680738232,6.592601811254281,6.33342058326417,5.24540963832354,4.92410715588903,3.23302188439373,3.08412288033753,2.99996170709759,2.89428130221008,2.5482011909092597,2.45704238303239,2.1806850600241203,2.03999420063657,15.2109460261541,16.0013778353389,1.8864519711271497,1.60655016692631,3.2037861633247404,75776.0,3.62710371632618,57007.0,2.77352610054111,132783.0,1.48638687319305,1.20750336431192,1.00380057056425,0.794201415005756,0.631449960749775,0.45786752735966496,0.5054663118191041,0.31395379386376804,34.4404603623068,2.17818005122711,734788.0,33.4035844431675,734788.0,17.728953460737102,2089164.0,50.4073051939435,2055401.0,49.5926948060565,4144565.0,504000.0,546350217.0,5833258824.3,2635000.0,543211000.0,3139000.0,370207217.0,2935186965.0,370207000.0,370207000.0,1305320403.9,60281374.0,74000.0,-174000.0,174000.0,3285000.0,7201000.0,1002637215.3,3170000.0,746000.0,100000.0,389339215.3,74000.0,-100000.0,-174000.0,174000.0,3789000.0,553551217.0,6835896039.6,5805000.0,549762217.0,543957217.0,9594000.0,239983089.3,1190000.0,18971000.0,4017000.0,3110000.0,1545303493.2,1215000.0,19878000.0,18663000.0,4325000.0,0.0195168341700251,4.0,48.1,45.4,47.7,45.6,0.1,0.1,0.1,0.125915059161452,6.0,228800000.0,11800000.0,7.0,2472187396.0,1499148698.0,6899000.0,6899000.0,6899000.0,3.4452970297029704,1.40912220062493,43.546203617500495,59.7489809541415,-97.6153747887904,16000.0,52618.0,-695483942.939431,29.9810309742205,46910000.0,1944837.0,46.925,1.58747312782149,5.0,201600000.0,59800000.0,112300000.0,-0.13835090241426,1746039040.48826,28411783992.2388,603.3922154455449,22.2076,1472.63559364515,12.6202747457328,12880000.0,130370.0,69.4256,59.3186,26.265837346995102,41097000.0,7983917212.767771,23525600.0,151778064.51612902,1409.34470725087,726940000.0,17.7588212485459,22.2887315375818,9160000.0,18.916246607212102,9757000.0,69930000.0,1101327313.3,5.00470297029703,2.04691729107231,3162.0,6.718293270370669,1.50801914469423,165533453.144784,2.18094141165723,106628453.144784,71.2908140830956,17.0487953901688,19.186046511627897,11.0367892976589,35.4651162790698,20.401337792642103,561613509.7,572809766.3,2199728.0,53.075,2.70336169716219,29.8
