,index,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Adjusted net national income (annual % growth),Adjusted net national income (constant 2010 US$),Adjusted net national income (current US$),Adjusted net national income per capita (annual % growth),Adjusted net national income per capita (constant 2010 US$),Adjusted net national income per capita (current US$),"Adjusted net savings, excluding particulate emission damage (% of GNI)","Adjusted net savings, excluding particulate emission damage (current US$)","Adjusted net savings, including particulate emission damage (% of GNI)","Adjusted net savings, including particulate emission damage (current US$)",Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: consumption of fixed capital (current US$),Adjusted savings: education expenditure (% of GNI),Adjusted savings: education expenditure (current US$),Adjusted savings: gross savings (% of GNI),Adjusted savings: net national savings (% of GNI),Adjusted savings: net national savings (current US$),Adjusted savings: particulate emission damage (% of GNI),Adjusted savings: particulate emission damage (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Adults (ages 15+) and children (ages 0-14) newly infected with HIV,Adults (ages 15+) newly infected with HIV,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),Agricultural land (sq. km),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2010 US$)","Agriculture, forestry, and fishing, value added (constant LCU)","Agriculture, forestry, and fishing, value added (current LCU)","Agriculture, forestry, and fishing, value added (current US$)",Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Armed forces personnel (% of total labor force),"Armed forces personnel, total",Average grace period on new external debt commitments (years),"Average grace period on new external debt commitments, official (years)",Average grant element on new external debt commitments (%),"Average grant element on new external debt commitments, official (%)",Average interest on new external debt commitments (%),Average maturity on new external debt commitments (years),"Average maturity on new external debt commitments, official (years)","Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money (current LCU),Broad money growth (annual %),Broad money to total reserves ratio,Capture fisheries production (metric tons),Cereal production (metric tons),Cereal yield (kg per hectare),"Charges for the use of intellectual property, payments (BoP, current US$)",Children (0-14) living with HIV,Children (ages 0-14) newly infected with HIV,Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",Claims on private sector (annual growth as % of broad money),"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",Commercial service exports (current US$),Commercial service imports (current US$),"Commitments, official creditors (COM, current US$)","Commitments, public and publicly guaranteed (COM, current US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Compensation of employees (% of expense),Compensation of employees (current LCU),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Concessional debt (% of total external debt),Crop production index (2004-2006 = 100),"Currency composition of PPG debt, all other currencies (%)","Currency composition of PPG debt, U.S. dollars (%)",Current account balance (% of GDP),"Current account balance (BoP, current US$)","Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)","Debt service on external debt, long-term (TDS, current US$)","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","Debt service on external debt, total (TDS, current US$)",DEC alternative conversion factor (LCU per US$),Deposit interest rate (%),"Disbursements on external debt, long-term (DIS, current US$)","Disbursements on external debt, long-term + IMF (DIS, current US$)","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",Discrepancy in expenditure estimate of GDP (current LCU),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Domestic credit to private sector by banks (% of GDP),Expense (% of GDP),Expense (current LCU),Export value index (2000 = 100),Exports of goods and services (% of GDP),Exports of goods and services (annual % growth),"Exports of goods and services (BoP, current US$)",Exports of goods and services (constant 2010 US$),Exports of goods and services (constant LCU),Exports of goods and services (current LCU),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),"External debt stocks (% of exports of goods, services and primary income)",External debt stocks (% of GNI),"External debt stocks, concessional (DOD, current US$)","External debt stocks, long-term (DOD, current US$)","External debt stocks, long-term public sector (DOD, current US$)","External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)","External debt stocks, short-term (DOD, current US$)","External debt stocks, total (DOD, current US$)","External debt stocks, variable rate (DOD, current US$)","Fertility rate, total (births per woman)",Final consumption expenditure (% of GDP),Final consumption expenditure (annual % growth),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),Financial intermediary services indirectly Measured (FISIM) (constant LCU),Financial intermediary services indirectly Measured (FISIM) (current LCU),Fixed telephone subscriptions,Fixed telephone subscriptions (per 100 people),Food production index (2004-2006 = 100),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),GDP deflator (base year varies by country),GDP deflator: linked series (base year varies by country),GDP growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (constant LCU),GDP per capita (current LCU),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2011 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)",GDP: linked series (current LCU),General government final consumption expenditure (% of GDP),General government final consumption expenditure (annual % growth),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (constant LCU),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),GNI (constant 2010 US$),GNI (constant LCU),GNI (current LCU),GNI (current US$),GNI growth (annual %),GNI per capita (constant 2010 US$),GNI per capita (constant LCU),GNI per capita (current LCU),GNI per capita growth (annual %),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (constant 2011 international $)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (constant 2011 international $)","GNI, PPP (current international $)",Goods and services expense (% of expense),Goods and services expense (current LCU),"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)",Grants and other revenue (% of revenue),Grants and other revenue (current LCU),"Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),Gross capital formation (annual % growth),Gross capital formation (constant 2010 US$),Gross capital formation (constant LCU),Gross capital formation (current LCU),Gross capital formation (current US$),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Gross fixed capital formation (% of GDP),Gross fixed capital formation (annual % growth),Gross fixed capital formation (constant 2010 US$),Gross fixed capital formation (constant LCU),Gross fixed capital formation (current LCU),Gross fixed capital formation (current US$),Gross national expenditure (% of GDP),Gross national expenditure (constant 2010 US$),Gross national expenditure (constant LCU),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),Households and NPISHs final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure (current LCU),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),Households and NPISHs Final consumption expenditure per capita growth (annual %),"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","IBRD loans and IDA credits (DOD, current US$)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Import value index (2000 = 100),Imports of goods and services (annual % growth),"Imports of goods and services (BoP, current US$)",Imports of goods and services (constant 2010 US$),Imports of goods and services (constant LCU),"Imports of goods, services and primary income (BoP, current US$)",Incidence of HIV (% of uninfected population ages 15-49),"Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2010 US$)","Industry (including construction), value added (constant LCU)","Industry (including construction), value added (current LCU)","Industry (including construction), value added (current US$)","Inflation, GDP deflator (annual %)","Inflation, GDP deflator: linked series (annual %)",Insurance and financial services (% of commercial service imports),"Insurance and financial services (% of service imports, BoP)",Interest payments (% of expense),Interest payments (% of revenue),Interest payments (current LCU),"Interest payments on external debt (% of exports of goods, services and primary income)",Interest payments on external debt (% of GNI),"Interest payments on external debt, long-term (INT, current US$)","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","Interest payments on external debt, total (INT, current US$)","Interest rate spread (lending rate minus deposit rate, %)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2004-2006 = 100),Lower secondary school starting age (years),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)",Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),"Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Multilateral debt (% of total external debt),Multilateral debt service (% of public and publicly guaranteed debt service),"Multilateral debt service (TDS, current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)",Net domestic credit (current LCU),"Net errors and omissions (BoP, current US$)","Net financial account (BoP, current US$)","Net financial flows, bilateral (NFL, current US$)","Net financial flows, IBRD (NFL, current US$)","Net financial flows, multilateral (NFL, current US$)","Net financial flows, others (NFL, current US$)","Net flows on external debt, long-term (NFL, current US$)","Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)","Net flows on external debt, total (NFL, current US$)",Net foreign assets (current LCU),Net lending (+) / net borrowing (-) (% of GDP),Net lending (+) / net borrowing (-) (current LCU),Net ODA received (% of central government expense),Net ODA received (% of GNI),Net ODA received (% of gross capital formation),"Net ODA received (% of imports of goods, services and primary income)",Net ODA received per capita (current US$),Net official development assistance and official aid received (constant 2015 US$),Net official development assistance and official aid received (current US$),Net official development assistance received (constant 2015 US$),Net official development assistance received (current US$),"Net official flows from UN agencies, UNICEF (current US$)","Net primary income (BoP, current US$)",Net primary income (Net income from abroad) (current LCU),Net primary income (Net income from abroad) (current US$),"Net secondary income (BoP, current US$)",Net secondary income (Net current transfers from abroad) (current LCU),Net secondary income (Net current transfers from abroad) (current US$),"Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Net transfers on external debt, long-term (NTR, current US$)","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","Net transfers on external debt, total (NTR, current US$)",Newborns protected against tetanus (%),Number of infant deaths,Number of neonatal deaths,Number of under-five deaths,"Official exchange rate (LCU per US$, period average)",Other taxes (% of revenue),Other taxes (current LCU),Permanent cropland (% of land area),"Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Personal transfers, receipts (BoP, current US$)",Population ages 0-14 (% of total),"Population ages 0-14, female","Population ages 0-14, female (% of total)","Population ages 0-14, male","Population ages 0-14, male (% of total)","Population ages 0-14, total","Population ages 0-4, female (% of female population)","Population ages 0-4, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total),"Population ages 15-64, female","Population ages 15-64, female (% of total)","Population ages 15-64, male","Population ages 15-64, male (% of total)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 5-9, female (% of female population)","Population ages 5-9, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total),"Population ages 65 and above, female","Population ages 65 and above, female (% of total)","Population ages 65 and above, male","Population ages 65 and above, male (% of total)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),"Population, female","Population, female (% of total)","Population, male","Population, male (% of total)","Population, total","PPG, bilateral (AMT, current US$)","PPG, bilateral (DIS, current US$)","PPG, bilateral (DOD, current US$)","PPG, bilateral (INT, current US$)","PPG, bilateral (NTR, current US$)","PPG, bilateral (TDS, current US$)","PPG, bilateral concessional (AMT, current US$)","PPG, bilateral concessional (DOD, current US$)","PPG, bilateral concessional (INT, current US$)","PPG, bilateral concessional (NFL, current US$)","PPG, bilateral concessional (NTR, current US$)","PPG, bilateral concessional (TDS, current US$)","PPG, IBRD (AMT, current US$)","PPG, IBRD (DOD, current US$)","PPG, IBRD (INT, current US$)","PPG, IBRD (NTR, current US$)","PPG, IBRD (TDS, current US$)","PPG, multilateral (AMT, current US$)","PPG, multilateral (DIS, current US$)","PPG, multilateral (DOD, current US$)","PPG, multilateral (INT, current US$)","PPG, multilateral (NTR, current US$)","PPG, multilateral concessional (AMT, current US$)","PPG, multilateral concessional (DIS, current US$)","PPG, multilateral concessional (DOD, current US$)","PPG, multilateral concessional (INT, current US$)","PPG, multilateral concessional (NFL, current US$)","PPG, multilateral concessional (NTR, current US$)","PPG, multilateral concessional (TDS, current US$)","PPG, official creditors (AMT, current US$)","PPG, official creditors (DIS, current US$)","PPG, official creditors (DOD, current US$)","PPG, official creditors (INT, current US$)","PPG, official creditors (NFL, current US$)","PPG, official creditors (NTR, current US$)","PPG, official creditors (TDS, current US$)","PPG, private creditors (DOD, current US$)","PPG, private creditors (INT, current US$)","PPG, private creditors (NTR, current US$)","PPG, private creditors (TDS, current US$)","PPP conversion factor, GDP (LCU per international $)","Preprimary education, duration (years)",Prevalence of anemia among children (% of children under 5),Prevalence of anemia among non-pregnant women (% of women ages 15-49),Prevalence of anemia among pregnant women (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","Prevalence of HIV, total (% of population ages 15-49)",Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Primary education, duration (years)","Primary income on FDI, payments (current US$)","Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Primary school starting age (years),"Principal repayments on external debt, long-term (AMT, current US$)","Principal repayments on external debt, long-term + IMF (AMT, current US$)","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",Public and publicly guaranteed debt service (% of GNI),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Real effective exchange rate index (2010 = 100),Real interest rate (%),"Reserves and related items (BoP, current US$)","Residual, debt stock-flow reconciliation (current US$)","Revenue, excluding grants (% of GDP)","Revenue, excluding grants (current LCU)","Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)","Secondary income receipts (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2010 US$)","Services, value added (constant LCU)","Services, value added (current LCU)","Services, value added (current US$)","Short-term debt (% of exports of goods, services and primary income)",Short-term debt (% of total external debt),Short-term debt (% of total reserves),Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Tax revenue (% of GDP),Tax revenue (current LCU),Taxes less subsidies on products (constant LCU),Taxes less subsidies on products (current LCU),Taxes less subsidies on products (current US$),Taxes on goods and services (% of revenue),Taxes on goods and services (% value added of industry and services),Taxes on goods and services (current LCU),"Taxes on income, profits and capital gains (% of revenue)","Taxes on income, profits and capital gains (% of total taxes)","Taxes on income, profits and capital gains (current LCU)",Taxes on international trade (% of revenue),Taxes on international trade (current LCU),"Technical cooperation grants (BoP, current US$)",Total change in external debt stocks (current US$),"Total debt service (% of exports of goods, services and primary income)",Total debt service (% of GNI),Total fisheries production (metric tons),Total natural resources rents (% of GDP),Total reserves (% of total external debt),"Total reserves (includes gold, current US$)",Total reserves in months of imports,Total reserves minus gold (current US$),Trade (% of GDP),Trade in services (% of GDP),Transport services (% of commercial service exports),"Transport services (% of service exports, BoP)",Travel services (% of commercial service exports),"Travel services (% of service exports, BoP)","Undisbursed external debt, official creditors (UND, current US$)","Undisbursed external debt, total (UND, current US$)",Urban population,Urban population (% of total),Urban population growth (annual %)
0,1990,87.9647369384766,78.70014522238499,98.2188339233398,14.2557999508882,596394396.670884,378780516.659452,11.7684554746924,3179.88822657655,2019.60265238148,49.916707501380394,201656732.345459,49.189937669602,198720680.735091,0.6754662139235121,2728791.94818302,6.2393006303345295,25205928.840547502,4.5369273,18328571.334189102,52.29454705,46.0552464153039,186056952.959452,0.7267698317784291,2936051.610368,125.6696,100.0,100.0,90.8032880279971,7.880279970700741,82.9230080572963,5.523893029373079,1260.0,17.2541393368695,11.219642241942699,61655203.3313775,131146289.25655401,142203938.987146,71101969.493573,99.0,2.2797018851381,0.27725644088039597,52000.0,1.61352781721957,1000.0,2.5,2.5,21.2396,21.2396,5.0,10.0,10.0,35.861999999999995,40.1366028437206,330795000.0,15.1516522840961,2.37021983617959,2033.0,29835.0,2013.8,250000.0,100.0,100.0,-7.36208919166356,-6.6299195954793095,12.976687355753699,2215000.0,82700000.0,53750000.0,5000000.0,5000000.0,54.2696142175986,37.3333333333333,63.8738804339911,87718000.0,36.2152357920194,95.67441860465121,56.6522,53.61,7.2185000000000095,45.2542,3.7249465901909704,15350000.0,5.407,7.01403088379385,14656964.8,14656964.8,18282299.8,2.0,8.14166666666667,17874538.0,17874538.0,17874538.0,193661466.801755,26.810151415693102,32.5602798800494,32.5602798800494,16.6627659684341,137330000.0,60.85840092,48.967678244375,9.251804969839359,244550000.0,230920861.70865497,433719075.466779,403578329.434582,201789164.717291,255150000.0,-2.3062722364862402,-122201465.239143,-19007670.5654181,-9503835.28270906,55.94777570056829,35.4352115427578,80871579.0,136234642.3,136234642.3,136234642.3,6095000.0,142750749.7,27544000.0,4.508,53.902176619178,6.06295178483616,359858423.359625,577509727.555466,444247127.345771,222123563.67288598,17949970.360981897,12400725.2950419,17320.0,9.234772223,53.14,-17200000.0,4.17388152125633,17200000.0,0.43680155455008096,1800000.0,70.8474366197668,16160.3002929688,0.763749696295813,529473080.100745,928460903.834268,824172890.9843531,412086445.492177,88.76764628222509,88.7676462822253,11.443388728931902,2823.07349482141,4950.4185710324,4394.3700466236205,2197.1850233118103,9.017270339470661,5115.84347903983,3305.75204105454,959486676.1808779,620000406.803861,824172890.984355,12.978753003998001,2.3204225876246296,94163385.9293118,143661832.965036,106967363.84676899,53483681.923384495,512383357.11712307,908318649.208344,807972890.9843531,403986445.492176,12.2252505006826,2731.9535761662,4843.02299739989,4307.99400158011,9.782111009798511,2260.0,4977.153822747679,3240.0,423127553.559446,933475153.7639741,607813635.435749,19.2929440034952,26495000.0,129200000.0,188400000.0,20.6112764706146,45911000.0,4640000.0,24.906420685237304,-7.112487573457639,162777351.65111002,230069222.494784,205271967.402245,102635983.701122,46.097823380822,379925763.638582,189962881.819291,24.7210026663692,3.53934514529408,152362404.440937,228541057.448273,203743802.35573402,101871901.17786701,78.8085973044152,522635775.010735,807578950.05025,649519094.748016,324759547.374008,80.4279376905008,51.2666417763313,52.2945470514263,422525763.638582,211262881.819291,476123548.762165,842810445.927757,716307710.1702679,358153855.08513397,40.9234236151799,7.36330899261652,267344136.67592597,433847894.59042996,337279763.499002,168639881.749501,1425.44007355787,5.026013785863981,459691540.027724,17515000.0,91.0,86.0,40.30243035,-3.64399602101692,248400000.0,358732549.035375,555920540.705922,269200000.0,0.01,19.3365950722305,10.9884639838929,101442244.003399,190955004.09453702,159366974.62474,79683487.31237,0.17286616743999203,0.17286616743999203,4.32558139534884,3.875,8.02592295929513,4.94821479077159,11022000.0,2.43562876739173,1.5426354226138796,5608568.7,5608568.7,6214506.8,5.90000000000003,36.353000640869105,69.9710006713867,53.209999084472706,34.4280014038086,36.4869995117188,82.161003112793,84.5479965209961,58.4449996948242,60.77799987792971,29.267781076545802,61976.0,22810.0,14815.0,14.041666666666698,73.584,69.093,71.24600000000001,52.14,11.0,11.3972707882245,10.216464414561699,59600098.6232442,104583656.130721,93933216.1486249,46966608.0743124,129049000.0,131021000.0,81.37703116294341,15.897833171781599,15.897833171781599,211000000.0,210565500.0,1.5717199636217702,81.5651186922834,0.895445835143934,15.8361649937905,0.0795476941854197,1.0269963503043,15.8361649937905,82.5188510128892,119.975,186.187,31.3,18.7,38.5,40.1988,37.0041947566115,5423691.8,1130000.0,2200000.0,40000.0,20000.0,21010000.0,5280000.0,220962000.0,-28000000.0,-12650000.0,3592330.3,2785000.0,3019000.0,233759.5,8826000.0,8826141.9,6562745.0,160038418.4,-0.6160115256807671,-5077000.0,44.1564115633875,7.50520230030519,29.541296245858803,11.263001485884098,161.6618324518,45530000.0,30320000.0,45530000.0,30320000.0,100000.0,-10200000.0,-16200000.0,-8100000.0,29400000.0,59400000.0,29700000.0,-59200000.0,-3850000.0,3218000.0,3217573.2,348238.2,88.0,207.0,125.0,254.0,2.0,2.85301261071979,6355000.0,1.09601052170101,7150000.0,4.47721611856566,18450000.76,13700000.0,43.459947108002005,40293.0,43.33419371491261,41215.0,43.580552383369294,81510.0,16.1396829493881,16.2743729645138,12.535759609386801,12.5777185636341,11.2602439181777,11.126972042465,52.409998293806495,48613.0,52.2832376158826,49681.0,52.5335194349279,98296.0,9.70725516766686,9.60538002791524,8.51347572648469,8.53952544093389,5.85812307758491,6.1191473163304195,4.62885289625949,4.591210929239099,3.3404314813619798,3.41644461362771,2.5166161192488903,2.54303599374022,2.40906842184509,2.4595017552764,2.17138801058269,2.15391447785814,14.6587511561377,14.7284608552214,1.87778279667032,1.9783868375417701,4.13005459819143,4075.0,4.38256866920479,3675.0,3.8859281817028304,7746.0,1.42500699060033,1.3788436323647602,1.1303262997139198,1.04682146935668,0.8431739476457809,0.7232584697373431,0.984061431244757,0.7370046102440471,8.2223586146427,2.2010424400612103,92981.0,49.5761220768419,94571.0,50.4238779231581,187552.0,3898373.8,7490704.1,60621179.0,1498180.4,2094000.0,5396554.2,1080866.9,50904419.0,557315.4,3535000.0,2978000.0,1638182.3,634000.0,17515000.0,1124000.0,1661000.0,1758000.0,2740074.4,5758833.9,57384142.0,2683617.4,335000.0,1511063.4,2156833.9,29967160.0,1022402.0,645770.5,-376631.5,2533465.4,6638448.2,13249538.0,118005321.0,4181797.8,6611089.8,2429292.0,10820246.0,18229321.3,1426770.9,788000.0,3836718.8,1.32931024228357,2.0,38.5,35.4,37.2,35.6,0.1,0.1,0.1,0.664655121141785,6.0,7500000.0,20800000.0,10600000.0,5.0,9048396.1,12067793.0,9048396.1,5.744450244953951,3.6280833091178195,41.9030928292646,109.952906057002,13.8448674075521,15449381.5894824,10262887.4,25.4493932395044,209747000.0,6.674166666666699,98530.0,52.535,2.56275364538052,6.0,33600000.0,3150000.0,115350000.0,60000000.0,51.826203764512606,8.61348210463855,309460118.45133597,538659122.937648,427137521.853425,207650000.0,2.3887909073094304,4.2696,8.73440644599502,22970.0,79.17083000000001,70.36354,21.4561776945606,176836000.0,85650457.9065114,107865180.814084,53932590.407042,9.19698132859253,3.49289734742258,20486000.0,18.5178700498772,23.325567192200698,41248000.0,48.8208595401958,108747000.0,12730000.0,5536508.7,7.165314442484809,4.52547356575954,2132.0,0.763749696295813,48.8834573870174,69781501.8992474,3.1106167265637796,69781501.8992474,100.241628725236,42.5517514390871,17.6541717049577,12.6571304724751,46.130592503023,33.0732553099263,49810151.9,60900151.9,89022.0,47.465,1.8022181822339198
